Entry ID,Content ID,Datetime,Content Type,Category,Reaction Type,Sentiment,Score
18609,fa60edda-2d32-42ab-905d-2f5de379c461,10/12/2020 11:08:58,Photo,Fitness,Want,Positive,70.00
18610,fa60edda-2d32-42ab-905d-2f5de379c461,9/5/2020 5:04:41,Photo,Fitness,Disgust,Negative,0.00
18611,fa60edda-2d32-42ab-905d-2f5de379c461,5/31/2021 2:19:05,Photo,Fitness,Intrigued,Positive,45.00
18612,fa60edda-2d32-42ab-905d-2f5de379c461,5/24/2021 0:49:28,Photo,Fitness,Dislike,Negative,10.00
18613,fa60edda-2d32-42ab-905d-2f5de379c461,11/3/2020 0:50:34,Photo,Fitness,Intrigued,Positive,45.00
18614,fa60edda-2d32-42ab-905d-2f5de379c461,5/10/2021 23:57:51,Photo,Fitness,Indifferent,Neutral,20.00
18615,fa60edda-2d32-42ab-905d-2f5de379c461,10/22/2020 2:19:54,Photo,Fitness,Heart,Positive,60.00
18616,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,9/12/2020 21:36:02,Video,Soccer,Intrigued,Positive,45.00
18617,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,7/22/2020 1:07:07,Video,Soccer,Worried,Negative,12.00
18618,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,9/23/2020 13:00:39,Video,Soccer,Indifferent,Neutral,20.00
18619,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,9/20/2020 4:41:12,Video,Soccer,Heart,Positive,60.00
18620,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,7/30/2020 5:28:17,Video,Soccer,Adore,Positive,72.00
18621,d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a,11/6/2020 6:00:22,Video,Soccer,Super Love,Positive,75.00
18622,964a54b7-7dc7-40b0-bd94-9898b670f9cd,12/26/2020 20:41:45,Photo,Science,Love,Positive,65.00
18623,964a54b7-7dc7-40b0-bd94-9898b670f9cd,2/28/2021 23:32:44,Photo,Science,Hate,Negative,5.00
18624,964a54b7-7dc7-40b0-bd94-9898b670f9cd,3/21/2021 7:53:57,Photo,Science,Adore,Positive,72.00
18625,964a54b7-7dc7-40b0-bd94-9898b670f9cd,4/5/2021 22:01:12,Photo,Science,Super Love,Positive,75.00
18626,964a54b7-7dc7-40b0-bd94-9898b670f9cd,7/29/2020 13:32:16,Photo,Science,Scared,Negative,15.00
18627,964a54b7-7dc7-40b0-bd94-9898b670f9cd,6/21/2020 21:49:20,Photo,Science,Dislike,Negative,10.00
18628,964a54b7-7dc7-40b0-bd94-9898b670f9cd,11/25/2020 8:36:02,Photo,Science,Worried,Negative,12.00
18629,964a54b7-7dc7-40b0-bd94-9898b670f9cd,9/25/2020 12:25:41,Photo,Science,Adore,Positive,72.00
18630,964a54b7-7dc7-40b0-bd94-9898b670f9cd,2/16/2021 4:28:55,Photo,Science,Indifferent,Neutral,20.00
18631,964a54b7-7dc7-40b0-bd94-9898b670f9cd,4/3/2021 14:07:08,Photo,Science,Peeking,Neutral,35.00
18632,964a54b7-7dc7-40b0-bd94-9898b670f9cd,3/12/2021 2:37:32,Photo,Science,Disgust,Negative,0.00
18633,964a54b7-7dc7-40b0-bd94-9898b670f9cd,7/23/2020 1:22:06,Photo,Science,Interested,Positive,30.00
18634,964a54b7-7dc7-40b0-bd94-9898b670f9cd,7/5/2020 13:41:38,Photo,Science,Cherish,Positive,70.00
18635,964a54b7-7dc7-40b0-bd94-9898b670f9cd,6/16/2021 19:50:09,Photo,Science,Cherish,Positive,70.00
18636,964a54b7-7dc7-40b0-bd94-9898b670f9cd,6/17/2021 12:29:27,Photo,Science,Indifferent,Neutral,20.00
18637,964a54b7-7dc7-40b0-bd94-9898b670f9cd,9/16/2020 10:36:15,Photo,Science,Dislike,Negative,10.00
18638,964a54b7-7dc7-40b0-bd94-9898b670f9cd,5/4/2021 18:37:57,Photo,Science,Indifferent,Neutral,20.00
18639,964a54b7-7dc7-40b0-bd94-9898b670f9cd,5/1/2021 23:27:55,Photo,Science,Intrigued,Positive,45.00
18640,37331f8d-4fc5-42f6-a367-e59ccde67c45,10/26/2020 12:05:55,Audio,Soccer,Peeking,Neutral,35.00
18641,37331f8d-4fc5-42f6-a367-e59ccde67c45,6/26/2020 23:32:58,Audio,Soccer,Indifferent,Neutral,20.00
18642,37331f8d-4fc5-42f6-a367-e59ccde67c45,10/6/2020 4:24:32,Audio,Soccer,Want,Positive,70.00
18643,37331f8d-4fc5-42f6-a367-e59ccde67c45,4/13/2021 20:38:38,Audio,Soccer,Interested,Positive,30.00
18644,37331f8d-4fc5-42f6-a367-e59ccde67c45,7/11/2020 20:45:59,Audio,Soccer,Adore,Positive,72.00
18645,37331f8d-4fc5-42f6-a367-e59ccde67c45,3/8/2021 23:31:25,Audio,Soccer,Hate,Negative,5.00
18646,37331f8d-4fc5-42f6-a367-e59ccde67c45,5/7/2021 4:00:04,Audio,Soccer,Disgust,Negative,0.00
18647,37331f8d-4fc5-42f6-a367-e59ccde67c45,12/31/2020 1:23:15,Audio,Soccer,Hate,Negative,5.00
18648,37331f8d-4fc5-42f6-a367-e59ccde67c45,1/8/2021 10:02:36,Audio,Soccer,Super Love,Positive,75.00
18649,37331f8d-4fc5-42f6-a367-e59ccde67c45,7/12/2020 14:38:01,Audio,Soccer,Dislike,Negative,10.00
18650,37331f8d-4fc5-42f6-a367-e59ccde67c45,10/27/2020 19:37:23,Audio,Soccer,Want,Positive,70.00
18651,37331f8d-4fc5-42f6-a367-e59ccde67c45,10/4/2020 10:00:26,Audio,Soccer,Worried,Negative,12.00
18652,37331f8d-4fc5-42f6-a367-e59ccde67c45,11/24/2020 17:57:26,Audio,Soccer,Love,Positive,65.00
18653,37331f8d-4fc5-42f6-a367-e59ccde67c45,7/30/2020 7:59:27,Audio,Soccer,Super Love,Positive,75.00
18654,37331f8d-4fc5-42f6-a367-e59ccde67c45,7/24/2020 18:15:38,Audio,Soccer,Peeking,Neutral,35.00
18655,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,5/1/2021 7:58:01,Photo,Tennis,Hate,Negative,5.00
18656,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,12/25/2020 6:02:40,Photo,Tennis,Interested,Positive,30.00
18657,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,3/7/2021 11:15:13,Photo,Tennis,Want,Positive,70.00
18658,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,3/28/2021 16:55:33,Photo,Tennis,Adore,Positive,72.00
18659,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,11/2/2020 22:21:09,Photo,Tennis,Intrigued,Positive,45.00
18660,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,11/25/2020 14:06:29,Photo,Tennis,Want,Positive,70.00
18661,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/21/2020 21:04:16,Photo,Tennis,Disgust,Negative,0.00
18662,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,5/22/2021 22:49:59,Photo,Tennis,Adore,Positive,72.00
18663,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,1/6/2021 14:10:06,Photo,Tennis,Hate,Negative,5.00
18664,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,2/17/2021 6:41:57,Photo,Tennis,Want,Positive,70.00
18665,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/22/2020 8:58:40,Photo,Tennis,Interested,Positive,30.00
18666,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,12/3/2020 12:51:02,Photo,Tennis,Cherish,Positive,70.00
18667,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/18/2020 11:34:23,Photo,Tennis,Want,Positive,70.00
18668,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,5/27/2021 10:08:21,Photo,Tennis,Scared,Negative,15.00
18669,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,11/8/2020 13:04:08,Photo,Tennis,Dislike,Negative,10.00
18670,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/30/2020 15:54:41,Photo,Tennis,Peeking,Neutral,35.00
18671,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,9/1/2020 0:17:01,Photo,Tennis,Scared,Negative,15.00
18672,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,7/24/2020 16:15:43,Photo,Tennis,Super Love,Positive,75.00
18673,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,7/15/2020 1:12:06,Photo,Tennis,Cherish,Positive,70.00
18674,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,8/31/2020 8:21:05,Photo,Tennis,Heart,Positive,60.00
18675,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,11/27/2020 6:57:28,Photo,Tennis,Intrigued,Positive,45.00
18676,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,8/1/2020 11:00:51,Photo,Tennis,Dislike,Negative,10.00
18677,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/27/2020 16:09:24,Photo,Tennis,Disgust,Negative,0.00
18678,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,8/21/2020 12:24:35,Photo,Tennis,Cherish,Positive,70.00
18679,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,2/25/2021 6:50:42,Photo,Tennis,Interested,Positive,30.00
18680,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,8/16/2020 6:31:06,Photo,Tennis,Super Love,Positive,75.00
18681,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,8/25/2020 21:44:20,Photo,Tennis,Super Love,Positive,75.00
18682,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,5/21/2021 5:11:27,Photo,Tennis,Cherish,Positive,70.00
18683,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,12/21/2020 5:34:05,Photo,Tennis,Intrigued,Positive,45.00
18684,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,9/5/2020 6:32:19,Photo,Tennis,Interested,Positive,30.00
18685,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,4/7/2021 23:55:22,Photo,Tennis,Like,Positive,50.00
18686,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,3/17/2021 7:26:50,Photo,Tennis,Like,Positive,50.00
18687,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,10/2/2020 17:52:38,Photo,Tennis,Scared,Negative,15.00
18688,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,7/25/2020 22:54:21,Photo,Tennis,Peeking,Neutral,35.00
18689,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,3/26/2021 17:37:28,Photo,Tennis,Love,Positive,65.00
18690,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,1/3/2021 10:51:59,Photo,Tennis,Scared,Negative,15.00
18691,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,6/18/2021 5:34:46,Photo,Tennis,Cherish,Positive,70.00
18692,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,12/17/2020 3:09:58,Photo,Tennis,Cherish,Positive,70.00
18693,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,3/24/2021 2:27:18,Photo,Tennis,Cherish,Positive,70.00
18694,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,12/28/2020 20:47:52,Photo,Tennis,Scared,Negative,15.00
18695,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,7/3/2020 8:30:16,Photo,Tennis,Dislike,Negative,10.00
18696,8f4cea30-10e7-4806-8c01-d78ef6bcbfa8,9/9/2020 15:02:51,Photo,Tennis,Worried,Negative,12.00
18697,cba3c646-6b10-43fe-a1af-a0276815288f,12/6/2020 10:53:14,Video,Travel,Cherish,Positive,70.00
18698,cba3c646-6b10-43fe-a1af-a0276815288f,11/12/2020 13:08:38,Video,Travel,Love,Positive,65.00
18699,cba3c646-6b10-43fe-a1af-a0276815288f,3/30/2021 6:48:57,Video,Travel,Intrigued,Positive,45.00
18700,cba3c646-6b10-43fe-a1af-a0276815288f,4/9/2021 23:13:53,Video,Travel,Interested,Positive,30.00
18701,cba3c646-6b10-43fe-a1af-a0276815288f,12/25/2020 7:00:17,Video,Travel,Disgust,Negative,0.00
18702,80bf3ac3-e94e-44cf-81ef-345a8326802c,12/25/2020 11:36:17,Photo,Veganism,Interested,Positive,30.00
18703,80bf3ac3-e94e-44cf-81ef-345a8326802c,1/19/2021 16:11:29,Photo,Veganism,Interested,Positive,30.00
18704,80bf3ac3-e94e-44cf-81ef-345a8326802c,6/2/2021 9:01:48,Photo,Veganism,Cherish,Positive,70.00
18705,80bf3ac3-e94e-44cf-81ef-345a8326802c,8/27/2020 21:27:41,Photo,Veganism,Heart,Positive,60.00
18706,80bf3ac3-e94e-44cf-81ef-345a8326802c,3/25/2021 6:39:58,Photo,Veganism,Scared,Negative,15.00
18707,80bf3ac3-e94e-44cf-81ef-345a8326802c,8/24/2020 17:15:21,Photo,Veganism,Intrigued,Positive,45.00
18708,80bf3ac3-e94e-44cf-81ef-345a8326802c,11/11/2020 2:16:10,Photo,Veganism,Hate,Negative,5.00
18709,80bf3ac3-e94e-44cf-81ef-345a8326802c,10/5/2020 10:59:54,Photo,Veganism,Like,Positive,50.00
18710,80bf3ac3-e94e-44cf-81ef-345a8326802c,12/29/2020 17:14:55,Photo,Veganism,Interested,Positive,30.00
18711,80bf3ac3-e94e-44cf-81ef-345a8326802c,4/24/2021 8:15:44,Photo,Veganism,Scared,Negative,15.00
18712,80bf3ac3-e94e-44cf-81ef-345a8326802c,11/7/2020 1:49:06,Photo,Veganism,Adore,Positive,72.00
18713,80bf3ac3-e94e-44cf-81ef-345a8326802c,10/5/2020 23:28:04,Photo,Veganism,Scared,Negative,15.00
18714,80bf3ac3-e94e-44cf-81ef-345a8326802c,6/8/2021 14:52:55,Photo,Veganism,Scared,Negative,15.00
18715,80bf3ac3-e94e-44cf-81ef-345a8326802c,7/22/2020 21:22:29,Photo,Veganism,Heart,Positive,60.00
18716,80bf3ac3-e94e-44cf-81ef-345a8326802c,4/10/2021 7:13:02,Photo,Veganism,Like,Positive,50.00
18717,80bf3ac3-e94e-44cf-81ef-345a8326802c,1/10/2021 5:11:56,Photo,Veganism,Adore,Positive,72.00
18718,80bf3ac3-e94e-44cf-81ef-345a8326802c,5/14/2021 13:37:14,Photo,Veganism,Interested,Positive,30.00
18719,80bf3ac3-e94e-44cf-81ef-345a8326802c,9/28/2020 22:54:25,Photo,Veganism,Like,Positive,50.00
18720,80bf3ac3-e94e-44cf-81ef-345a8326802c,10/8/2020 3:39:15,Photo,Veganism,Intrigued,Positive,45.00
18721,80bf3ac3-e94e-44cf-81ef-345a8326802c,5/23/2021 0:34:52,Photo,Veganism,Intrigued,Positive,45.00
18722,80bf3ac3-e94e-44cf-81ef-345a8326802c,6/1/2021 8:21:29,Photo,Veganism,Cherish,Positive,70.00
18723,80bf3ac3-e94e-44cf-81ef-345a8326802c,11/2/2020 21:23:30,Photo,Veganism,Scared,Negative,15.00
18724,80bf3ac3-e94e-44cf-81ef-345a8326802c,4/2/2021 21:22:30,Photo,Veganism,Super Love,Positive,75.00
18725,80bf3ac3-e94e-44cf-81ef-345a8326802c,6/19/2020 14:59:00,Photo,Veganism,Heart,Positive,60.00
18726,80bf3ac3-e94e-44cf-81ef-345a8326802c,3/6/2021 3:24:22,Photo,Veganism,Scared,Negative,15.00
18727,80bf3ac3-e94e-44cf-81ef-345a8326802c,7/26/2020 2:45:00,Photo,Veganism,Heart,Positive,60.00
18728,80bf3ac3-e94e-44cf-81ef-345a8326802c,4/14/2021 5:10:38,Photo,Veganism,Like,Positive,50.00
18729,80bf3ac3-e94e-44cf-81ef-345a8326802c,10/29/2020 13:32:19,Photo,Veganism,Hate,Negative,5.00
18730,80bf3ac3-e94e-44cf-81ef-345a8326802c,8/29/2020 1:30:13,Photo,Veganism,Love,Positive,65.00
18731,80bf3ac3-e94e-44cf-81ef-345a8326802c,2/9/2021 21:34:17,Photo,Veganism,Intrigued,Positive,45.00
18732,80bf3ac3-e94e-44cf-81ef-345a8326802c,12/14/2020 13:59:16,Photo,Veganism,Like,Positive,50.00
18733,80bf3ac3-e94e-44cf-81ef-345a8326802c,11/18/2020 6:12:17,Photo,Veganism,Heart,Positive,60.00
18734,80bf3ac3-e94e-44cf-81ef-345a8326802c,9/16/2020 6:20:19,Photo,Veganism,Scared,Negative,15.00
18735,80bf3ac3-e94e-44cf-81ef-345a8326802c,5/12/2021 17:19:21,Photo,Veganism,Adore,Positive,72.00
18736,80bf3ac3-e94e-44cf-81ef-345a8326802c,10/23/2020 15:36:27,Photo,Veganism,Heart,Positive,60.00
18737,80bf3ac3-e94e-44cf-81ef-345a8326802c,12/10/2020 0:19:22,Photo,Veganism,Interested,Positive,30.00
18738,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,7/4/2020 3:46:05,Gif,Science,Dislike,Negative,10.00
18739,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,2/19/2021 5:18:10,Gif,Science,Hate,Negative,5.00
18740,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,9/7/2020 3:10:30,Gif,Science,Indifferent,Neutral,20.00
18741,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,8/7/2020 23:03:21,Gif,Science,Interested,Positive,30.00
18742,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,7/27/2020 8:24:26,Gif,Science,Heart,Positive,60.00
18743,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,3/27/2021 22:51:43,Gif,Science,Like,Positive,50.00
18744,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,6/3/2021 21:36:14,Gif,Science,Worried,Negative,12.00
18745,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,2/21/2021 2:55:44,Gif,Science,Worried,Negative,12.00
18746,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,5/13/2021 9:18:17,Gif,Science,Want,Positive,70.00
18747,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,5/22/2021 0:37:59,Gif,Science,Love,Positive,65.00
18748,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,12/2/2020 5:16:53,Gif,Science,Super Love,Positive,75.00
18749,6f48fe2b-7c20-4065-8ae9-7bea61275dc7,8/22/2020 8:28:07,Gif,Science,Scared,Negative,15.00
18750,c48d7966-42f3-43a6-a0b7-0a2260ffa125,11/30/2020 13:34:43,Audio,Culture,Worried,Negative,12.00
18751,c48d7966-42f3-43a6-a0b7-0a2260ffa125,10/8/2020 15:24:32,Audio,Culture,Love,Positive,65.00
18752,c48d7966-42f3-43a6-a0b7-0a2260ffa125,7/8/2020 15:43:27,Audio,Culture,Love,Positive,65.00
18753,c48d7966-42f3-43a6-a0b7-0a2260ffa125,1/4/2021 11:31:45,Audio,Culture,Peeking,Neutral,35.00
18754,c48d7966-42f3-43a6-a0b7-0a2260ffa125,4/20/2021 6:45:19,Audio,Culture,Indifferent,Neutral,20.00
18755,c48d7966-42f3-43a6-a0b7-0a2260ffa125,11/1/2020 9:53:18,Audio,Culture,Scared,Negative,15.00
18756,c48d7966-42f3-43a6-a0b7-0a2260ffa125,3/26/2021 5:20:38,Audio,Culture,Heart,Positive,60.00
18757,c48d7966-42f3-43a6-a0b7-0a2260ffa125,6/18/2021 3:42:46,Audio,Culture,Worried,Negative,12.00
18758,c48d7966-42f3-43a6-a0b7-0a2260ffa125,7/27/2020 10:11:27,Audio,Culture,Peeking,Neutral,35.00
18759,c48d7966-42f3-43a6-a0b7-0a2260ffa125,11/13/2020 6:50:27,Audio,Culture,Want,Positive,70.00
18760,c48d7966-42f3-43a6-a0b7-0a2260ffa125,9/16/2020 21:26:45,Audio,Culture,Love,Positive,65.00
18761,85260ec2-7b35-4266-8071-580a8b4341ca,2/21/2021 23:06:07,Photo,Tennis,Adore,Positive,72.00
18762,85260ec2-7b35-4266-8071-580a8b4341ca,1/8/2021 12:59:40,Photo,Tennis,Disgust,Negative,0.00
18763,85260ec2-7b35-4266-8071-580a8b4341ca,5/1/2021 13:57:46,Photo,Tennis,Super Love,Positive,75.00
18764,4bfc9824-aaeb-4695-8195-945686795b30,12/20/2020 8:21:32,Video,Public Speaking,Heart,Positive,60.00
18765,4bfc9824-aaeb-4695-8195-945686795b30,7/20/2020 21:22:25,Video,Public Speaking,Adore,Positive,72.00
18766,4bfc9824-aaeb-4695-8195-945686795b30,8/7/2020 21:02:54,Video,Public Speaking,Heart,Positive,60.00
18767,4bfc9824-aaeb-4695-8195-945686795b30,7/4/2020 22:10:20,Video,Public Speaking,Disgust,Negative,0.00
18768,4bfc9824-aaeb-4695-8195-945686795b30,11/18/2020 4:01:58,Video,Public Speaking,Adore,Positive,72.00
18769,4bfc9824-aaeb-4695-8195-945686795b30,1/21/2021 1:17:00,Video,Public Speaking,Scared,Negative,15.00
18770,4bfc9824-aaeb-4695-8195-945686795b30,7/29/2020 15:08:29,Video,Public Speaking,Heart,Positive,60.00
18771,4bfc9824-aaeb-4695-8195-945686795b30,7/10/2020 14:38:00,Video,Public Speaking,Super Love,Positive,75.00
18772,4bfc9824-aaeb-4695-8195-945686795b30,3/9/2021 23:13:08,Video,Public Speaking,Worried,Negative,12.00
18773,4bfc9824-aaeb-4695-8195-945686795b30,2/26/2021 4:11:58,Video,Public Speaking,Indifferent,Neutral,20.00
18774,4bfc9824-aaeb-4695-8195-945686795b30,5/25/2021 19:21:31,Video,Public Speaking,Indifferent,Neutral,20.00
18775,4bfc9824-aaeb-4695-8195-945686795b30,10/14/2020 10:39:29,Video,Public Speaking,Like,Positive,50.00
18776,4bfc9824-aaeb-4695-8195-945686795b30,12/4/2020 1:15:18,Video,Public Speaking,Worried,Negative,12.00
18777,4bfc9824-aaeb-4695-8195-945686795b30,6/7/2021 1:49:27,Video,Public Speaking,Interested,Positive,30.00
18778,4bfc9824-aaeb-4695-8195-945686795b30,8/26/2020 13:09:24,Video,Public Speaking,Adore,Positive,72.00
18779,4bfc9824-aaeb-4695-8195-945686795b30,7/11/2020 3:07:21,Video,Public Speaking,Heart,Positive,60.00
18780,4bfc9824-aaeb-4695-8195-945686795b30,12/28/2020 6:52:43,Video,Public Speaking,Intrigued,Positive,45.00
18781,4bfc9824-aaeb-4695-8195-945686795b30,2/9/2021 3:25:55,Video,Public Speaking,Interested,Positive,30.00
18782,4bfc9824-aaeb-4695-8195-945686795b30,4/16/2021 7:33:52,Video,Public Speaking,Super Love,Positive,75.00
18783,4bfc9824-aaeb-4695-8195-945686795b30,12/28/2020 2:24:27,Video,Public Speaking,Worried,Negative,12.00
18784,4bfc9824-aaeb-4695-8195-945686795b30,9/24/2020 23:21:33,Video,Public Speaking,Dislike,Negative,10.00
18785,4bfc9824-aaeb-4695-8195-945686795b30,8/30/2020 1:48:27,Video,Public Speaking,Adore,Positive,72.00
18786,4bfc9824-aaeb-4695-8195-945686795b30,5/26/2021 0:06:17,Video,Public Speaking,Want,Positive,70.00
18787,4bfc9824-aaeb-4695-8195-945686795b30,3/21/2021 7:57:29,Video,Public Speaking,Heart,Positive,60.00
18788,4bfc9824-aaeb-4695-8195-945686795b30,8/7/2020 2:57:17,Video,Public Speaking,Worried,Negative,12.00
18789,4bfc9824-aaeb-4695-8195-945686795b30,8/17/2020 11:17:43,Video,Public Speaking,Like,Positive,50.00
18790,4bfc9824-aaeb-4695-8195-945686795b30,10/16/2020 11:12:02,Video,Public Speaking,Love,Positive,65.00
18791,4bfc9824-aaeb-4695-8195-945686795b30,7/27/2020 13:25:21,Video,Public Speaking,Intrigued,Positive,45.00
18792,4bfc9824-aaeb-4695-8195-945686795b30,4/20/2021 20:58:49,Video,Public Speaking,Peeking,Neutral,35.00
18793,4bfc9824-aaeb-4695-8195-945686795b30,10/29/2020 19:45:20,Video,Public Speaking,Like,Positive,50.00
18794,4bfc9824-aaeb-4695-8195-945686795b30,10/10/2020 22:03:17,Video,Public Speaking,Like,Positive,50.00
18795,4bfc9824-aaeb-4695-8195-945686795b30,9/19/2020 17:11:08,Video,Public Speaking,Love,Positive,65.00
18796,4bfc9824-aaeb-4695-8195-945686795b30,11/12/2020 8:10:04,Video,Public Speaking,Intrigued,Positive,45.00
18797,4bfc9824-aaeb-4695-8195-945686795b30,5/24/2021 11:51:59,Video,Public Speaking,Super Love,Positive,75.00
18798,4bfc9824-aaeb-4695-8195-945686795b30,2/14/2021 15:50:51,Video,Public Speaking,Dislike,Negative,10.00
18799,4bfc9824-aaeb-4695-8195-945686795b30,9/19/2020 0:21:46,Video,Public Speaking,Want,Positive,70.00
18800,4bfc9824-aaeb-4695-8195-945686795b30,11/19/2020 9:15:55,Video,Public Speaking,Disgust,Negative,0.00
18801,4bfc9824-aaeb-4695-8195-945686795b30,9/8/2020 23:30:26,Video,Public Speaking,Cherish,Positive,70.00
18802,4bfc9824-aaeb-4695-8195-945686795b30,5/8/2021 5:28:08,Video,Public Speaking,Adore,Positive,72.00
18803,4bfc9824-aaeb-4695-8195-945686795b30,1/5/2021 6:43:10,Video,Public Speaking,Like,Positive,50.00
18804,4bfc9824-aaeb-4695-8195-945686795b30,1/24/2021 9:28:59,Video,Public Speaking,Scared,Negative,15.00
18805,4bfc9824-aaeb-4695-8195-945686795b30,2/3/2021 7:07:37,Video,Public Speaking,Love,Positive,65.00
18806,4bfc9824-aaeb-4695-8195-945686795b30,12/21/2020 0:45:22,Video,Public Speaking,Dislike,Negative,10.00
18807,4bfc9824-aaeb-4695-8195-945686795b30,9/20/2020 21:14:40,Video,Public Speaking,Interested,Positive,30.00
18808,4bfc9824-aaeb-4695-8195-945686795b30,8/5/2020 23:36:51,Video,Public Speaking,Super Love,Positive,75.00
18809,4bfc9824-aaeb-4695-8195-945686795b30,12/15/2020 15:21:24,Video,Public Speaking,Scared,Negative,15.00
18810,4bfc9824-aaeb-4695-8195-945686795b30,3/22/2021 23:54:21,Video,Public Speaking,Adore,Positive,72.00
18811,4bfc9824-aaeb-4695-8195-945686795b30,4/28/2021 16:46:08,Video,Public Speaking,Worried,Negative,12.00
18812,a168836d-7a74-41e2-a8ae-809fa556c8a0,10/23/2020 19:48:51,Photo,Travel,Scared,Negative,15.00
18813,a168836d-7a74-41e2-a8ae-809fa556c8a0,8/22/2020 1:46:18,Photo,Travel,Love,Positive,65.00
18814,a168836d-7a74-41e2-a8ae-809fa556c8a0,1/1/2021 15:25:58,Photo,Travel,Heart,Positive,60.00
18815,a168836d-7a74-41e2-a8ae-809fa556c8a0,2/7/2021 20:35:12,Photo,Travel,Disgust,Negative,0.00
18816,a168836d-7a74-41e2-a8ae-809fa556c8a0,1/22/2021 13:43:36,Photo,Travel,Like,Positive,50.00
18817,a168836d-7a74-41e2-a8ae-809fa556c8a0,12/16/2020 19:45:43,Photo,Travel,Adore,Positive,72.00
18818,a168836d-7a74-41e2-a8ae-809fa556c8a0,8/29/2020 12:07:11,Photo,Travel,Like,Positive,50.00
18819,a168836d-7a74-41e2-a8ae-809fa556c8a0,7/2/2020 0:23:40,Photo,Travel,Adore,Positive,72.00
18820,a168836d-7a74-41e2-a8ae-809fa556c8a0,7/6/2020 16:48:40,Photo,Travel,Super Love,Positive,75.00
18821,a168836d-7a74-41e2-a8ae-809fa556c8a0,9/27/2020 13:21:45,Photo,Travel,Like,Positive,50.00
18822,a168836d-7a74-41e2-a8ae-809fa556c8a0,2/12/2021 15:07:21,Photo,Travel,Peeking,Neutral,35.00
18823,a168836d-7a74-41e2-a8ae-809fa556c8a0,5/10/2021 1:51:43,Photo,Travel,Super Love,Positive,75.00
18824,a168836d-7a74-41e2-a8ae-809fa556c8a0,6/26/2020 17:25:39,Photo,Travel,Intrigued,Positive,45.00
